State,District,Disease,Year,Week,Cases,Deaths
Maharashtra,Pune,Malaria,2019,39,46,0
Maharashtra,Pune,Malaria,2019,40,50,0
Maharashtra,Pune,Malaria,2019,41,37,1
Maharashtra,Pune,Malaria,2019,42,42,0
Maharashtra,Pune,Malaria,2019,43,44,0
Maharashtra,Pune,Malaria,2019,44,36,0
Maharashtra,Pune,Malaria,2019,45,36,0
Maharashtra,Pune,Malaria,2019,46,37,0
Maharashtra,Pune,Malaria,2019,47,25,0
Maharashtra,Pune,Malaria,2019,48,28,0
Maharashtra,Pune,Malaria,2019,49,31,0
Maharashtra,Pune,Malaria,2019,50,34,0
Maharashtra,Pune,Malaria,2019,51,14,0
Maharashtra,Pune,Malaria,2019,52,17,0
Maharashtra,Pune,Malaria,2020,1,23,0
Maharashtra,Pune,Malaria,2020,2,15,0
Maharashtra,Pune,Malaria,2020,3,4,0
Maharashtra,Pune,Malaria,2020,4,16,0
Maharashtra,Pune,Malaria,2020,5,11,0
Maharashtra,Pune,Malaria,2020,6,12,0
Maharashtra,Pune,Malaria,2020,7,13,0
Maharashtra,Pune,Malaria,2020,8,0,0
Maharashtra,Pune,Malaria,2020,9,19,0
Maharashtra,Pune,Malaria,2020,10,21,0
Maharashtra,Pune,Malaria,2020,11,17,0
Maharashtra,Pune,Malaria,2020,12,17,0
Maharashtra,Pune,Malaria,2020,13,17,0
Maharashtra,Pune,Malaria,2020,14,22,0
Maharashtra,Pune,Malaria,2020,15,26,0
Maharashtra,Pune,Malaria,2020,16,20,0
Maharashtra,Pune,Malaria,2020,17,30,1
Maharashtra,Pune,Malaria,2020,18,37,0
Maharashtra,Pune,Malaria,2020,19,36,0
Maharashtra,Pune,Malaria,2020,20,43,0
Maharashtra,Pune,Malaria,2020,21,39,0
Maharashtra,Pune,Malaria,2020,22,44,0
Maharashtra,Pune,Malaria,2020,23,52,0
Maharashtra,Pune,Malaria,2020,24,44,0
Maharashtra,Pune,Malaria,2020,25,45,0
Maharashtra,Pune,Malaria,2020,26,51,0
Maharashtra,Pune,Malaria,2020,27,51,0
Maharashtra,Pune,Malaria,2020,28,51,0
Maharashtra,Pune,Malaria,2020,29,48,0
Maharashtra,Pune,Malaria,2020,30,54,0
Maharashtra,Pune,Malaria,2020,31,55,0
Maharashtra,Pune,Malaria,2020,32,55,0
Maharashtra,Pune,Malaria,2020,33,59,1
Maharashtra,Pune,Malaria,2020,34,52,0
Maharashtra,Pune,Malaria,2020,35,56,0
Maharashtra,Pune,Malaria,2020,36,52,0
Maharashtra,Pune,Malaria,2020,37,54,0
Maharashtra,Pune,Malaria,2020,38,49,2
Maharashtra,Pune,Malaria,2020,39,45,1
Maharashtra,Pune,Malaria,2020,40,49,0
Maharashtra,Pune,Malaria,2020,41,50,1
Maharashtra,Pune,Malaria,2020,42,42,1
Maharashtra,Pune,Malaria,2020,43,35,0
Maharashtra,Pune,Malaria,2020,44,36,0
Maharashtra,Pune,Malaria,2020,45,36,0
Maharashtra,Pune,Malaria,2020,46,34,0
Maharashtra,Pune,Malaria,2020,47,31,0
Maharashtra,Pune,Malaria,2020,48,22,0
Maharashtra,Pune,Malaria,2020,49,27,0
Maharashtra,Pune,Malaria,2020,50,18,0
Maharashtra,Pune,Malaria,2020,51,19,0
Maharashtra,Pune,Malaria,2020,52,22,0
Maharashtra,Pune,Malaria,2021,1,0,0
Maharashtra,Pune,Malaria,2021,2,22,0
Maharashtra,Pune,Malaria,2021,3,18,0
Maharashtra,Pune,Malaria,2021,4,17,0
Maharashtra,Pune,Malaria,2021,5,13,0
Maharashtra,Pune,Malaria,2021,6,15,0
Maharashtra,Pune,Malaria,2021,7,15,0
Maharashtra,Pune,Malaria,2021,8,16,0
Maharashtra,Pune,Malaria,2021,9,10,0
Maharashtra,Pune,Malaria,2021,10,17,0
Maharashtra,Pune,Malaria,2021,11,18,0
Maharashtra,Pune,Malaria,2021,12,18,0
Maharashtra,Pune,Malaria,2021,13,25,0
Maharashtra,Pune,Malaria,2021,14,25,0
Maharashtra,Pune,Malaria,2021,15,23,0
Maharashtra,Pune,Malaria,2021,16,27,0
Maharashtra,Pune,Malaria,2021,17,31,0
Maharashtra,Pune,Malaria,2021,18,28,0
Maharashtra,Pune,Malaria,2021,19,37,0
Maharashtra,Pune,Malaria,2021,20,31,0
Maharashtra,Pune,Malaria,2021,21,43,2
Maharashtra,Pune,Malaria,2021,22,43,0
Maharashtra,Pune,Malaria,2021,23,45,0
Maharashtra,Pune,Malaria,2021,24,46,1
Maharashtra,Pune,Malaria,2021,25,46,0
Maharashtra,Pune,Malaria,2021,26,47,0
Maharashtra,Pune,Malaria,2021,27,47,0
Maharashtra,Pune,Malaria,2021,28,58,0
Maharashtra,Pune,Malaria,2021,29,56,0
Maharashtra,Pune,Malaria,2021,30,60,0
Maharashtra,Pune,Malaria,2021,31,59,0
Maharashtra,Pune,Malaria,2021,32,56,0
Maharashtra,Pune,Malaria,2021,33,55,0
Maharashtra,Pune,Malaria,2021,34,59,0
Maharashtra,Pune,Malaria,2021,35,56,0
Maharashtra,Pune,Malaria,2021,36,0,0
Maharashtra,Pune,Malaria,2021,37,53,0
Maharashtra,Pune,Malaria,2021,38,51,0
Maharashtra,Pune,Malaria,2021,39,46,0
Maharashtra,Pune,Malaria,2021,40,48,0
Maharashtra,Pune,Malaria,2021,41,42,0
Maharashtra,Pune,Malaria,2021,42,49,0
Maharashtra,Pune,Malaria,2021,43,38,0
Maharashtra,Pune,Malaria,2021,44,40,0
Maharashtra,Pune,Malaria,2021,45,44,0
Maharashtra,Pune,Malaria,2021,46,36,0
Maharashtra,Pune,Malaria,2021,47,18,0
Maharashtra,Pune,Malaria,2021,48,27,0
Maharashtra,Pune,Malaria,2021,49,23,0
Maharashtra,Pune,Malaria,2021,50,24,0
Maharashtra,Pune,Malaria,2021,51,19,0
Maharashtra,Pune,Malaria,2021,52,25,1
Maharashtra,Pune,Malaria,2022,1,15,0
Maharashtra,Pune,Malaria,2022,2,15,0
Maharashtra,Pune,Malaria,2022,3,16,0
Maharashtra,Pune,Malaria,2022,4,13,0
Maharashtra,Pune,Malaria,2022,5,7,0
Maharashtra,Pune,Malaria,2022,6,8,0
Maharashtra,Pune,Malaria,2022,7,5,0
Maharashtra,Pune,Malaria,2022,8,0,0
Maharashtra,Pune,Malaria,2022,9,17,0
Maharashtra,Pune,Malaria,2022,10,15,0
Maharashtra,Pune,Malaria,2022,11,20,0
Maharashtra,Pune,Malaria,2022,12,28,0
Maharashtra,Pune,Malaria,2022,13,19,0
Maharashtra,Pune,Malaria,2022,14,25,1
Maharashtra,Pune,Malaria,2022,15,17,0
Maharashtra,Pune,Malaria,2022,16,29,0
Maharashtra,Pune,Malaria,2022,17,30,0
Maharashtra,Pune,Malaria,2022,18,34,0
Maharashtra,Pune,Malaria,2022,19,37,0
Maharashtra,Pune,Malaria,2022,20,40,0
Maharashtra,Pune,Malaria,2022,21,38,1
Maharashtra,Pune,Malaria,2022,22,39,0
Maharashtra,Pune,Malaria,2022,23,48,0
Maharashtra,Pune,Malaria,2022,24,53,0
Maharashtra,Pune,Malaria,2022,25,43,0
Maharashtra,Pune,Malaria,2022,26,49,0
Maharashtra,Pune,Malaria,2022,27,48,0
Maharashtra,Pune,Malaria,2022,28,47,0
Maharashtra,Pune,Malaria,2022,29,59,0
Maharashtra,Pune,Malaria,2022,30,55,0
Maharashtra,Pune,Malaria,2022,31,0,0
Maharashtra,Pune,Malaria,2022,32,0,0
Maharashtra,Pune,Malaria,2022,33,0,0
Maharashtra,Pune,Malaria,2022,34,66,0
Maharashtra,Pune,Malaria,2022,35,56,0
Maharashtra,Pune,Malaria,2022,36,52,0
Maharashtra,Pune,Malaria,2022,37,53,0
Maharashtra,Pune,Malaria,2022,38,47,0
Maharashtra,Pune,Malaria,2022,39,51,0
Maharashtra,Pune,Malaria,2022,40,46,0
Maharashtra,Pune,Malaria,2022,41,44,0
Maharashtra,Pune,Malaria,2022,42,40,0
Maharashtra,Pune,Malaria,2022,43,42,0
Maharashtra,Pune,Malaria,2022,44,41,0
Maharashtra,Pune,Malaria,2022,45,39,0
Maharashtra,Pune,Malaria,2022,46,35,0
Maharashtra,Pune,Malaria,2022,47,28,0
Maharashtra,Pune,Malaria,2022,48,27,0
Maharashtra,Pune,Malaria,2022,49,34,1
Maharashtra,Pune,Malaria,2022,50,25,0
Maharashtra,Pune,Malaria,2022,51,20,0
Maharashtra,Pune,Malaria,2022,52,15,0
Maharashtra,Pune,Malaria,2023,1,10,0
Maharashtra,Pune,Malaria,2023,2,22,1
Maharashtra,Pune,Malaria,2023,3,14,0
Maharashtra,Pune,Malaria,2023,4,9,0
Maharashtra,Pune,Malaria,2023,5,10,0
Maharashtra,Pune,Malaria,2023,6,20,0
Maharashtra,Pune,Malaria,2023,7,12,0
Maharashtra,Pune,Malaria,2023,8,27,0
Maharashtra,Pune,Malaria,2023,9,12,0
Maharashtra,Pune,Malaria,2023,10,10,0
Maharashtra,Pune,Malaria,2023,11,19,0
Maharashtra,Pune,Malaria,2023,12,20,0
Maharashtra,Pune,Malaria,2023,13,21,0
Maharashtra,Pune,Malaria,2023,14,23,0
Maharashtra,Pune,Malaria,2023,15,26,0
Maharashtra,Pune,Malaria,2023,16,31,0
Maharashtra,Pune,Malaria,2023,17,34,0
Maharashtra,Pune,Malaria,2023,18,35,0
Maharashtra,Pune,Malaria,2023,19,42,1
Maharashtra,Pune,Malaria,2023,20,42,0
Maharashtra,Pune,Malaria,2023,21,38,0
Maharashtra,Pune,Malaria,2023,22,44,0
Maharashtra,Pune,Malaria,2023,23,40,0
Maharashtra,Pune,Malaria,2023,24,49,0
Maharashtra,Pune,Malaria,2023,25,46,0
Maharashtra,Pune,Malaria,2023,26,49,0
Maharashtra,Pune,Malaria,2023,27,46,0
Maharashtra,Pune,Malaria,2023,28,48,0
Maharashtra,Pune,Malaria,2023,29,56,0
Maharashtra,Pune,Malaria,2023,30,55,0
Maharashtra,Pune,Malaria,2023,31,66,0
Maharashtra,Pune,Malaria,2023,32,53,0
Maharashtra,Pune,Malaria,2023,33,56,0
Maharashtra,Pune,Malaria,2023,34,59,0
Maharashtra,Pune,Malaria,2023,35,50,0
Maharashtra,Pune,Malaria,2023,36,50,0
Maharashtra,Pune,Malaria,2023,37,51,0
Maharashtra,Pune,Malaria,2023,38,46,0
Maharashtra,Pune,Malaria,2023,39,44,0
Maharashtra,Pune,Malaria,2023,40,49,0
Maharashtra,Pune,Malaria,2023,41,45,0
Maharashtra,Pune,Malaria,2023,42,40,0
Maharashtra,Pune,Malaria,2023,43,45,0
Maharashtra,Pune,Malaria,2023,44,34,0
Maharashtra,Pune,Malaria,2023,45,29,0
Maharashtra,Pune,Malaria,2023,46,31,0
Maharashtra,Pune,Malaria,2023,47,29,0
Maharashtra,Pune,Malaria,2023,48,26,0
Maharashtra,Pune,Malaria,2023,49,0,0
Maharashtra,Pune,Malaria,2023,50,22,0
Maharashtra,Pune,Malaria,2023,51,16,0
Maharashtra,Pune,Malaria,2023,52,16,0
Maharashtra,Pune,Malaria,2024,1,13,0
Maharashtra,Pune,Malaria,2024,2,16,1
Maharashtra,Pune,Malaria,2024,3,22,0
Maharashtra,Pune,Malaria,2024,4,21,0
Maharashtra,Pune,Malaria,2024,5,9,0
Maharashtra,Pune,Malaria,2024,6,14,0
Maharashtra,Pune,Malaria,2024,7,14,0
Maharashtra,Pune,Malaria,2024,8,12,0
Maharashtra,Pune,Malaria,2024,9,18,0
Maharashtra,Pune,Malaria,2024,10,16,0
Maharashtra,Pune,Malaria,2024,11,18,0
Maharashtra,Pune,Malaria,2024,12,23,0
Maharashtra,Pune,Malaria,2024,13,18,0
Maharashtra,Pune,Malaria,2024,14,21,0
Maharashtra,Pune,Malaria,2024,15,25,0
Maharashtra,Pune,Malaria,2024,16,19,0
Maharashtra,Pune,Malaria,2024,17,27,0
Maharashtra,Pune,Malaria,2024,18,36,0
Maharashtra,Pune,Malaria,2024,19,30,0
Maharashtra,Pune,Malaria,2024,20,34,0
Maharashtra,Pune,Malaria,2024,21,42,0
Maharashtra,Pune,Malaria,2024,22,36,0
Maharashtra,Pune,Malaria,2024,23,47,0
Maharashtra,Pune,Malaria,2024,24,49,0
Maharashtra,Pune,Malaria,2024,25,51,0
Maharashtra,Pune,Malaria,2024,26,53,0
Maharashtra,Pune,Malaria,2024,27,57,0
Maharashtra,Pune,Malaria,2024,28,53,0
Maharashtra,Pune,Malaria,2024,29,0,0
Maharashtra,Pune,Malaria,2024,30,56,1
Maharashtra,Pune,Malaria,2024,31,50,0
Maharashtra,Pune,Malaria,2024,32,55,0
Maharashtra,Pune,Malaria,2024,33,56,0
Maharashtra,Pune,Malaria,2024,34,55,0
Maharashtra,Pune,Malaria,2024,35,56,0
Maharashtra,Pune,Malaria,2024,36,57,0
Maharashtra,Pune,Malaria,2024,37,57,0
Maharashtra,Pune,Malaria,2024,38,55,0
Maharashtra,Pune,Malaria,2024,39,47,0
Maharashtra,Pune,Malaria,2024,40,41,0
Maharashtra,Pune,Malaria,2024,41,40,0
Maharashtra,Pune,Malaria,2024,42,57,0
Maharashtra,Pune,Malaria,2024,43,47,0
Maharashtra,Pune,Malaria,2024,44,37,0
Maharashtra,Pune,Malaria,2024,45,33,0
Maharashtra,Pune,Malaria,2024,46,26,0
Maharashtra,Pune,Malaria,2024,47,33,0
Maharashtra,Pune,Malaria,2024,48,28,0
Maharashtra,Pune,Malaria,2024,49,24,1
Maharashtra,Pune,Malaria,2024,50,26,0
Maharashtra,Pune,Malaria,2024,51,28,2
Maharashtra,Pune,Malaria,2024,52,17,0
Maharashtra,Pune,Acute Diarrhoeal Disease,2017,1,69,0
Maharashtra,Pune,Acute Diarrhoeal Disease,2017,2,51,0
Maharashtra,Pune,Acute Diarrhoeal Disease,2017,3,37,0
Maharashtra,Pune,Acute Diarrhoeal Disease,2017,4,44,0
Maharashtra,Pune,Acute Diarrhoeal Disease,2017,5,40,0
Maharashtra,Pune,Acute Diarrhoeal Disease,2017,6,29,0
Maharashtra,Pune,Acute Diarrhoeal Disease,2017,7,0,0
Maharashtra,Pune,Acute Diarrhoeal Disease,2017,8,20,0
Maharashtra,Pune,Acute Diarrhoeal Disease,2017,9,6,0
Maharashtra,Pune,Acute Diarrhoeal Disease,2017,10,21,0
Maharashtra,Pune,Acute Diarrhoeal Disease,2017,11,10,0
Maharashtra,Pune,Acute Diarrhoeal Disease,2017,12,18,0
Maharashtra,Pune,Acute Diarrhoeal Disease,2017,13,6,0
Maharashtra,Pune,Acute Diarrhoeal Disease,2017,14,13,0
Maharashtra,Pune,Acute Diarrhoeal Disease,2017,15,22,0
Maharashtra,Pune,Acute Diarrhoeal Disease,2017,16,12,0
Maharashtra,Pune,Acute Diarrhoeal Disease,2017,17,33,0
Maharashtra,Pune,Acute Diarrhoeal Disease,2017,18,30,0
Maharashtra,Pune,Acute Diarrhoeal Disease,2017,19,44,0
Maharashtra,Pune,Acute Diarrhoeal Disease,2017,20,40,0
Maharashtra,Pune,Acute Diarrhoeal Disease,2017,21,55,0
Maharashtra,Pune,Acute Diarrhoeal Disease,2017,22,65,0
Maharashtra,Pune,Acute Diarrhoeal Disease,2017,23,64,0
Maharashtra,Pune,Acute Diarrhoeal Disease,2017,24,71,0
Maharashtra,Pune,Acute Diarrhoeal Disease,2017,25,94,1
Maharashtra,Pune,Acute Diarrhoeal Disease,2017,26,88,0
Maharashtra,Pune,Acute Diarrhoeal Disease,2017,27,103,0
Maharashtra,Pune,Acute Diarrhoeal Disease,2017,28,106,0
Maharashtra,Pune,Acute Diarrhoeal Disease,2017,29,120,0
Maharashtra,Pune,Acute Diarrhoeal Disease,2017,30,128,0
Maharashtra,Pune,Acute Diarrhoeal Disease,2017,31,121,0
Maharashtra,Pune,Acute Diarrhoeal Disease,2017,32,127,0
Maharashtra,Pune,Acute Diarrhoeal Disease,2017,33,138,0
Maharashtra,Pune,Acute Diarrhoeal Disease,2017,34,144,0
Maharashtra,Pune,Acute Diarrhoeal Disease,2017,35,140,1
Maharashtra,Pune,Acute Diarrhoeal Disease,2017,36,129,0
Maharashtra,Pune,Acute Diarrhoeal Disease,2017,37,142,0
Maharashtra,Pune,Acute Diarrhoeal Disease,2017,38,147,0
Maharashtra,Pune,Acute Diarrhoeal Disease,2017,39,136,0
Maharashtra,Pune,Acute Diarrhoeal Disease,2017,40,124,0
Maharashtra,Pune,Acute Diarrhoeal Disease,2017,41,139,0
Maharashtra,Pune,Acute Diarrhoeal Disease,2017,42,128,0
Maharashtra,Pune,Acute Diarrhoeal Disease,2017,43,141,0
Maharashtra,Pune,Acute Diarrhoeal Disease,2017,44,135,1
Maharashtra,Pune,Acute Diarrhoeal Disease,2017,45,127,0
Maharashtra,Pune,Acute Diarrhoeal Disease,2017,46,114,0
Maharashtra,Pune,Acute Diarrhoeal Disease,2017,47,111,0
Maharashtra,Pune,Acute Diarrhoeal Disease,2017,48,78,0
Maharashtra,Pune,Acute Diarrhoeal Disease,2017,49,98,0
Maharashtra,Pune,Acute Diarrhoeal Disease,2017,50,88,0
Maharashtra,Pune,Acute Diarrhoeal Disease,2017,51,67,0
Maharashtra,Pune,Acute Diarrhoeal Disease,2017,52,79,0
Maharashtra,Pune,Acute Diarrhoeal Disease,2018,1,60,0
Maharashtra,Pune,Acute Diarrhoeal Disease,2018,2,67,0
Maharashtra,Pune,Acute Diarrhoeal Disease,2018,3,38,0
Maharashtra,Pune,Acute Diarrhoeal Disease,2018,4,30,0
Maharashtra,Pune,Acute Diarrhoeal Disease,2018,5,39,0
Maharashtra,Pune,Acute Diarrhoeal Disease,2018,6,29,0
Maharashtra,Pune,Acute Diarrhoeal Disease,2018,7,21,0
Maharashtra,Pune,Acute Diarrhoeal Disease,2018,8,38,0
Maharashtra,Pune,Acute Diarrhoeal Disease,2018,9,32,0
Maharashtra,Pune,Acute Diarrhoeal Disease,2018,10,38,0
Maharashtra,Pune,Acute Diarrhoeal Disease,2018,11,28,0
Maharashtra,Pune,Acute Diarrhoeal Disease,2018,12,27,0
Maharashtra,Pune,Acute Diarrhoeal Disease,2018,13,19,0
Maharashtra,Pune,Acute Diarrhoeal Disease,2018,14,10,0
Maharashtra,Pune,Acute Diarrhoeal Disease,2018,15,11,0
Maharashtra,Pune,Acute Diarrhoeal Disease,2018,16,25,0
Maharashtra,Pune,Acute Diarrhoeal Disease,2018,17,37,0
Maharashtra,Pune,Acute Diarrhoeal Disease,2018,18,39,0
Maharashtra,Pune,Acute Diarrhoeal Disease,2018,19,42,0
Maharashtra,Pune,Acute Diarrhoeal Disease,2018,20,38,0
Maharashtra,Pune,Acute Diarrhoeal Disease,2018,21,57,0
Maharashtra,Pune,Acute Diarrhoeal Disease,2018,22,47,0
Maharashtra,Pune,Acute Diarrhoeal Disease,2018,23,51,0
Maharashtra,Pune,Acute Diarrhoeal Disease,2018,24,79,0
Maharashtra,Pune,Acute Diarrhoeal Disease,2018,25,84,1
Maharashtra,Pune,Acute Diarrhoeal Disease,2018,26,84,0
Maharashtra,Pune,Acute Diarrhoeal Disease,2018,27,87,0
Maharashtra,Pune,Acute Diarrhoeal Disease,2018,28,104,0
Maharashtra,Pune,Acute Diarrhoeal Disease,2018,29,113,0
Maharashtra,Pune,Acute Diarrhoeal Disease,2018,30,128,0
Maharashtra,Pune,Acute Diarrhoeal Disease,2018,31,105,0
Maharashtra,Pune,Acute Diarrhoeal Disease,2018,32,128,0
Maharashtra,Pune,Acute Diarrhoeal Disease,2018,33,142,0
Maharashtra,Pune,Acute Diarrhoeal Disease,2018,34,137,0
Maharashtra,Pune,Acute Diarrhoeal Disease,2018,35,140,0
Maharashtra,Pune,Acute Diarrhoeal Disease,2018,36,141,0
Maharashtra,Pune,Acute Diarrhoeal Disease,2018,37,136,0
Maharashtra,Pune,Acute Diarrhoeal Disease,2018,38,142,0
Maharashtra,Pune,Acute Diarrhoeal Disease,2018,39,161,0
Maharashtra,Pune,Acute Diarrhoeal Disease,2018,40,154,0
Maharashtra,Pune,Acute Diarrhoeal Disease,2018,41,143,0
Maharashtra,Pune,Acute Diarrhoeal Disease,2018,42,136,0
Maharashtra,Pune,Acute Diarrhoeal Disease,2018,43,123,0
Maharashtra,Pune,Acute Diarrhoeal Disease,2018,44,123,0
Maharashtra,Pune,Acute Diarrhoeal Disease,2018,45,127,0
Maharashtra,Pune,Acute Diarrhoeal Disease,2018,46,102,0
Maharashtra,Pune,Acute Diarrhoeal Disease,2018,47,114,0
Maharashtra,Pune,Acute Diarrhoeal Disease,2018,48,118,0
Maharashtra,Pune,Acute Diarrhoeal Disease,2018,49,85,0
Maharashtra,Pune,Acute Diarrhoeal Disease,2018,50,94,0
Maharashtra,Pune,Acute Diarrhoeal Disease,2018,51,84,0
Maharashtra,Pune,Acute Diarrhoeal Disease,2018,52,76,0
Maharashtra,Pune,Acute Diarrhoeal Disease,2019,1,69,0
Maharashtra,Pune,Acute Diarrhoeal Disease,2019,2,49,0
Maharashtra,Pune,Acute Diarrhoeal Disease,2019,3,46,0
Maharashtra,Pune,Acute Diarrhoeal Disease,2019,4,36,0
Maharashtra,Pune,Acute Diarrhoeal Disease,2019,5,37,0
Maharashtra,Pune,Acute Diarrhoeal Disease,2019,6,24,0
Maharashtra,Pune,Acute Diarrhoeal Disease,2019,7,40,0
Maharashtra,Pune,Acute Diarrhoeal Disease,2019,8,0,0
Maharashtra,Pune,Acute Diarrhoeal Disease,2019,9,12,0
Maharashtra,Pune,Acute Diarrhoeal Disease,2019,10,7,0
Maharashtra,Pune,Acute Diarrhoeal Disease,2019,11,24,0
Maharashtra,Pune,Acute Diarrhoeal Disease,2019,12,10,0
Maharashtra,Pune,Acute Diarrhoeal Disease,2019,13,26,0
Maharashtra,Pune,Acute Diarrhoeal Disease,2019,14,20,0
Maharashtra,Pune,Acute Diarrhoeal Disease,2019,15,34,0
Maharashtra,Pune,Acute Diarrhoeal Disease,2019,16,26,0
Maharashtra,Pune,Acute Diarrhoeal Disease,2019,17,29,0
Maharashtra,Pune,Acute Diarrhoeal Disease,2019,18,30,0
Maharashtra,Pune,Acute Diarrhoeal Disease,2019,19,34,0
Maharashtra,Pune,Acute Diarrhoeal Disease,2019,20,42,0
Maharashtra,Pune,Acute Diarrhoeal Disease,2019,21,36,0
Maharashtra,Pune,Acute Diarrhoeal Disease,2019,22,55,0
Maharashtra,Pune,Acute Diarrhoeal Disease,2019,23,57,0
Maharashtra,Pune,Acute Diarrhoeal Disease,2019,24,81,0
Maharashtra,Pune,Acute Diarrhoeal Disease,2019,25,83,0
Maharashtra,Pune,Acute Diarrhoeal Disease,2019,26,95,0
Maharashtra,Pune,Acute Diarrhoeal Disease,2019,27,107,2
Maharashtra,Pune,Acute Diarrhoeal Disease,2019,28,102,0
Maharashtra,Pune,Acute Diarrhoeal Disease,2019,29,105,0
Maharashtra,Pune,Acute Diarrhoeal Disease,2019,30,110,2
Maharashtra,Pune,Acute Diarrhoeal Disease,2019,31,125,0
Maharashtra,Pune,Acute Diarrhoeal Disease,2019,32,146,0
Maharashtra,Pune,Acute Diarrhoeal Disease,2019,33,138,0
Maharashtra,Pune,Acute Diarrhoeal Disease,2019,34,148,0
Maharashtra,Pune,Acute Diarrhoeal Disease,2019,35,132,0
Maharashtra,Pune,Acute Diarrhoeal Disease,2019,36,119,1
Maharashtra,Pune,Acute Diarrhoeal Disease,2019,37,151,0
Maharashtra,Pune,Acute Diarrhoeal Disease,2019,38,136,0
Maharashtra,Pune,Acute Diarrhoeal Disease,2019,39,0,0
Maharashtra,Pune,Acute Diarrhoeal Disease,2019,40,153,0
Maharashtra,Pune,Acute Diarrhoeal Disease,2019,41,135,0
Maharashtra,Pune,Acute Diarrhoeal Disease,2019,42,115,0
Maharashtra,Pune,Acute Diarrhoeal Disease,2019,43,147,0
Maharashtra,Pune,Acute Diarrhoeal Disease,2019,44,119,0
Maharashtra,Pune,Acute Diarrhoeal Disease,2019,45,131,0
Maharashtra,Pune,Acute Diarrhoeal Disease,2019,46,112,0
Maharashtra,Pune,Acute Diarrhoeal Disease,2019,47,125,0
Maharashtra,Pune,Acute Diarrhoeal Disease,2019,48,97,1
Maharashtra,Pune,Acute Diarrhoeal Disease,2019,49,87,0
Maharashtra,Pune,Acute Diarrhoeal Disease,2019,50,67,0
Maharashtra,Pune,Acute Diarrhoeal Disease,2019,51,74,0
Maharashtra,Pune,Acute Diarrhoeal Disease,2019,52,86,0
Maharashtra,Pune,Acute Diarrhoeal Disease,2020,1,40,0
Maharashtra,Pune,Acute Diarrhoeal Disease,2020,2,76,0
Maharashtra,Pune,Acute Diarrhoeal Disease,2020,3,56,0
Maharashtra,Pune,Acute Diarrhoeal Disease,2020,4,42,0
Maharashtra,Pune,Acute Diarrhoeal Disease,2020,5,39,0
Maharashtra,Pune,Acute Diarrhoeal Disease,2020,6,59,0
Maharashtra,Pune,Acute Diarrhoeal Disease,2020,7,14,0
Maharashtra,Pune,Acute Diarrhoeal Disease,2020,8,7,0
Maharashtra,Pune,Acute Diarrhoeal Disease,2020,9,0,0
Maharashtra,Pune,Acute Diarrhoeal Disease,2020,10,22,1
Maharashtra,Pune,Acute Diarrhoeal Disease,2020,11,24,0
Maharashtra,Pune,Acute Diarrhoeal Disease,2020,12,8,0
Maharashtra,Pune,Acute Diarrhoeal Disease,2020,13,25,0
Maharashtra,Pune,Acute Diarrhoeal Disease,2020,14,7,0
Maharashtra,Pune,Acute Diarrhoeal Disease,2020,15,17,0
Maharashtra,Pune,Acute Diarrhoeal Disease,2020,16,31,0
Maharashtra,Pune,Acute Diarrhoeal Disease,2020,17,25,0
Maharashtra,Pune,Acute Diarrhoeal Disease,2020,18,20,0
Maharashtra,Pune,Acute Diarrhoeal Disease,2020,19,35,0
Maharashtra,Pune,Acute Diarrhoeal Disease,2020,20,43,0
Maharashtra,Pune,Acute Diarrhoeal Disease,2020,21,55,0
Maharashtra,Pune,Acute Diarrhoeal Disease,2020,22,61,0
Maharashtra,Pune,Acute Diarrhoeal Disease,2020,23,63,0
Maharashtra,Pune,Acute Diarrhoeal Disease,2020,24,80,0
Maharashtra,Pune,Acute Diarrhoeal Disease,2020,25,85,0
Maharashtra,Pune,Acute Diarrhoeal Disease,2020,26,95,0
Maharashtra,Pune,Acute Diarrhoeal Disease,2020,27,95,0
Maharashtra,Pune,Acute Diarrhoeal Disease,2020,28,104,0
Maharashtra,Pune,Acute Diarrhoeal Disease,2020,29,106,0
Maharashtra,Pune,Acute Diarrhoeal Disease,2020,30,125,0
Maharashtra,Pune,Acute Diarrhoeal Disease,2020,31,130,0
Maharashtra,Pune,Acute Diarrhoeal Disease,2020,32,146,0
Maharashtra,Pune,Acute Diarrhoeal Disease,2020,33,133,0
Maharashtra,Pune,Acute Diarrhoeal Disease,2020,34,144,0
Maharashtra,Pune,Acute Diarrhoeal Disease,2020,35,133,0
Maharashtra,Pune,Acute Diarrhoeal Disease,2020,36,152,0
Maharashtra,Pune,Acute Diarrhoeal Disease,2020,37,147,0
Maharashtra,Pune,Acute Diarrhoeal Disease,2020,38,134,0
Maharashtra,Pune,Acute Diarrhoeal Disease,2020,39,139,0
Maharashtra,Pune,Acute Diarrhoeal Disease,2020,40,142,0
Maharashtra,Pune,Acute Diarrhoeal Disease,2020,41,144,0
Maharashtra,Pune,Acute Diarrhoeal Disease,2020,42,122,0
Maharashtra,Pune,Acute Diarrhoeal Disease,2020,43,158,0
Maharashtra,Pune,Acute Diarrhoeal Disease,2020,44,125,1
Maharashtra,Pune,Acute Diarrhoeal Disease,2020,45,92,0
Maharashtra,Pune,Acute Diarrhoeal Disease,2020,46,129,0
Maharashtra,Pune,Acute Diarrhoeal Disease,2020,47,112,0
