district_id,district_name,division,block,village,species,disease_id,disease_name,week_start,reported_cases,deaths,reporter_type,lat,lon,state
NASHIK,Nashik,Nashik,Sinnar,sinngaon88,sheep,fmd,Foot-and-Mouth Disease,2024-08-05,0,0,livestock_inspector,19.916876,73.886769,Maharashtra
NASHIK,Nashik,Nashik,Igatpuri,igatpur73,sheep,ppr,Peste des Petits Ruminants,2024-08-05,0,0,panchayat_member,20.031103,73.929449,Maharashtra
NASHIK,Nashik,Nashik,Yeola,yeolpeth74,buffalo,brucellosis,Brucellosis,2024-08-05,0,0,panchayat_member,19.998214,73.69166,Maharashtra
NASHIK,Nashik,Nashik,Sinnar,sinnbudruk48,poultry,ai_h5n1,Avian Influenza (H5N1),2024-08-05,0,0,farmer,19.95766,73.878096,Maharashtra
KOLHAPUR,Kolhapur,Kolhapur,Shirol,shirkhurd53,goat,fmd,Foot-and-Mouth Disease,2024-08-05,0,0,livestock_inspector,16.782848,74.353457,Maharashtra
KOLHAPUR,Kolhapur,Kolhapur,Hatkanangle,hatknagar18,sheep,fmd,Foot-and-Mouth Disease,2024-08-05,0,0,panchayat_member,16.8188,74.101984,Maharashtra
KOLHAPUR,Kolhapur,Kolhapur,Shirol,shirnagar82,buffalo,lsd,Lumpy Skin Disease,2024-08-05,0,0,farmer,16.759352,74.165881,Maharashtra
KOLHAPUR,Kolhapur,Kolhapur,Radhanagari,radhgaon37,sheep,ppr,Peste des Petits Ruminants,2024-08-05,0,0,farmer,16.67097,74.142172,Maharashtra
KOLHAPUR,Kolhapur,Kolhapur,Radhanagari,radhwadi61,buffalo,brucellosis,Brucellosis,2024-08-05,0,0,para_vet,16.749211,74.273643,Maharashtra
SANGLI,Sangli,Kolhapur,Walwa,walwtarf36,sheep,fmd,Foot-and-Mouth Disease,2024-08-05,0,0,field_vet,16.899236,74.717156,Maharashtra
SANGLI,Sangli,Kolhapur,Kadegaon,kadenagar85,cattle,lsd,Lumpy Skin Disease,2024-08-05,0,0,field_vet,16.906627,74.647885,Maharashtra
SANGLI,Sangli,Kolhapur,Shirala,shirnagar50,buffalo,lsd,Lumpy Skin Disease,2024-08-05,0,0,farmer,16.877307,74.729926,Maharashtra
SANGLI,Sangli,Kolhapur,Shirala,shirpur95,cattle,brucellosis,Brucellosis,2024-08-05,0,0,field_vet,16.919956,74.599209,Maharashtra
SOLAPUR,Solapur,Pune,Barshi,barsnagar68,buffalo,fmd,Foot-and-Mouth Disease,2024-08-05,0,0,field_vet,17.633832,76.017655,Maharashtra
SOLAPUR,Solapur,Pune,Madha,madhpur63,buffalo,lsd,Lumpy Skin Disease,2024-08-05,0,0,farmer,17.548722,75.886513,Maharashtra
SOLAPUR,Solapur,Pune,Karmala,karmpeth94,goat,brucellosis,Brucellosis,2024-08-05,0,0,panchayat_member,17.688811,75.857751,Maharashtra
NAGPUR,Nagpur,Nagpur,Umred,umrewadi39,goat,ppr,Peste des Petits Ruminants,2024-08-05,0,0,livestock_inspector,21.194299,79.136945,Maharashtra
NAGPUR,Nagpur,Nagpur,Kamptee,kampgaon37,sheep,ppr,Peste des Petits Ruminants,2024-08-05,0,0,farmer,21.231228,79.087522,Maharashtra
NAGPUR,Nagpur,Nagpur,Kamptee,kampgaon74,goat,brucellosis,Brucellosis,2024-08-05,0,0,livestock_inspector,21.040543,78.965225,Maharashtra
NAGPUR,Nagpur,Nagpur,Saoner,saonkhurd59,poultry,ai_h5n1,Avian Influenza (H5N1),2024-08-05,0,0,field_vet,21.075038,78.953224,Maharashtra
LATUR,Latur,Aurangabad,Deoni,deongaon48,sheep,fmd,Foot-and-Mouth Disease,2024-08-05,0,0,field_vet,18.313661,76.530633,Maharashtra
LATUR,Latur,Aurangabad,Deoni,deonwadi21,buffalo,lsd,Lumpy Skin Disease,2024-08-05,0,0,farmer,18.383608,76.587625,Maharashtra
JALGAON,Jalgaon,Nashik,Yawal,yawanagar20,cattle,fmd,Foot-and-Mouth Disease,2024-08-05,0,0,panchayat_member,21.125319,75.596474,Maharashtra
PUNE,Pune,Pune,Velhe,velhkhurd16,sheep,fmd,Foot-and-Mouth Disease,2024-08-12,0,0,livestock_inspector,18.435077,73.954066,Maharashtra
PUNE,Pune,Pune,Haveli,havenagar75,goat,ppr,Peste des Petits Ruminants,2024-08-12,0,0,livestock_inspector,18.647711,73.941024,Maharashtra
PUNE,Pune,Pune,Bhor,bhorgaon50,sheep,ppr,Peste des Petits Ruminants,2024-08-12,0,0,panchayat_member,18.552248,73.803253,Maharashtra
PUNE,Pune,Pune,Baramati,baratarf38,cattle,brucellosis,Brucellosis,2024-08-12,0,0,livestock_inspector,18.611839,73.748154,Maharashtra
AHMEDNAGAR,Ahmednagar,Nashik,Kopargaon,kopapur7,cattle,lsd,Lumpy Skin Disease,2024-08-12,0,0,farmer,19.004771,74.823056,Maharashtra
AHMEDNAGAR,Ahmednagar,Nashik,Parner,parnwadi89,buffalo,lsd,Lumpy Skin Disease,2024-08-12,0,0,field_vet,19.006,74.760352,Maharashtra
AHMEDNAGAR,Ahmednagar,Nashik,Kopargaon,kopanagar54,cattle,brucellosis,Brucellosis,2024-08-12,0,0,field_vet,19.23455,74.614141,Maharashtra
NASHIK,Nashik,Nashik,Malegaon,malebudruk1,goat,fmd,Foot-and-Mouth Disease,2024-08-12,0,0,field_vet,19.996199,73.921248,Maharashtra
NASHIK,Nashik,Nashik,Niphad,niphnagar12,goat,ppr,Peste des Petits Ruminants,2024-08-12,0,0,field_vet,19.922659,73.704006,Maharashtra
NASHIK,Nashik,Nashik,Malegaon,malepeth72,sheep,ppr,Peste des Petits Ruminants,2024-08-12,0,0,farmer,19.890717,73.743802,Maharashtra
NASHIK,Nashik,Nashik,Trimbakeshwar,trimnagar15,cattle,brucellosis,Brucellosis,2024-08-12,0,0,livestock_inspector,19.933277,73.857193,Maharashtra
NASHIK,Nashik,Nashik,Malegaon,malewadi81,poultry,ai_h5n1,Avian Influenza (H5N1),2024-08-12,0,0,farmer,19.919534,73.828854,Maharashtra
KOLHAPUR,Kolhapur,Kolhapur,Hatkanangle,hatkgaon74,sheep,fmd,Foot-and-Mouth Disease,2024-08-12,0,0,para_vet,16.828296,74.21559,Maharashtra
KOLHAPUR,Kolhapur,Kolhapur,Karveer,karvgaon97,cattle,lsd,Lumpy Skin Disease,2024-08-12,0,0,panchayat_member,16.568655,74.347775,Maharashtra
KOLHAPUR,Kolhapur,Kolhapur,Radhanagari,radhbudruk78,buffalo,lsd,Lumpy Skin Disease,2024-08-12,0,0,farmer,16.639455,74.371307,Maharashtra
KOLHAPUR,Kolhapur,Kolhapur,Radhanagari,radhnagar70,goat,ppr,Peste des Petits Ruminants,2024-08-12,0,0,field_vet,16.84304,74.136523,Maharashtra
SANGLI,Sangli,Kolhapur,Tasgaon,tasgwadi97,cattle,fmd,Foot-and-Mouth Disease,2024-08-12,0,0,panchayat_member,16.84078,74.596399,Maharashtra
SANGLI,Sangli,Kolhapur,Jath,jathpeth43,buffalo,fmd,Foot-and-Mouth Disease,2024-08-12,0,0,field_vet,16.740865,74.628142,Maharashtra
SANGLI,Sangli,Kolhapur,Tasgaon,tasgkhurd92,cattle,lsd,Lumpy Skin Disease,2024-08-12,0,0,livestock_inspector,16.785404,74.539346,Maharashtra
SANGLI,Sangli,Kolhapur,Walwa,walwpeth84,goat,brucellosis,Brucellosis,2024-08-12,0,0,para_vet,16.812146,74.498492,Maharashtra
SANGLI,Sangli,Kolhapur,Shirala,shirgaon51,poultry,ai_h5n1,Avian Influenza (H5N1),2024-08-12,0,0,field_vet,16.85305,74.630304,Maharashtra
SOLAPUR,Solapur,Pune,Karmala,karmkhurd6,sheep,fmd,Foot-and-Mouth Disease,2024-08-12,0,0,para_vet,17.665266,75.993838,Maharashtra
SOLAPUR,Solapur,Pune,Mangalvedhe,mangbudruk28,goat,brucellosis,Brucellosis,2024-08-12,0,0,para_vet,17.565972,75.865067,Maharashtra
SOLAPUR,Solapur,Pune,Karmala,karmgaon62,poultry,ai_h5n1,Avian Influenza (H5N1),2024-08-12,0,0,livestock_inspector,17.653606,75.933637,Maharashtra
NAGPUR,Nagpur,Nagpur,Katol,katopur75,buffalo,lsd,Lumpy Skin Disease,2024-08-12,0,0,para_vet,21.182764,79.091441,Maharashtra
NAGPUR,Nagpur,Nagpur,Katol,katonagar17,goat,ppr,Peste des Petits Ruminants,2024-08-12,0,0,farmer,21.000769,79.095013,Maharashtra
NAGPUR,Nagpur,Nagpur,Umred,umrepur78,buffalo,brucellosis,Brucellosis,2024-08-12,0,0,panchayat_member,21.244057,79.207291,Maharashtra
NAGPUR,Nagpur,Nagpur,Narkhed,narknagar30,goat,brucellosis,Brucellosis,2024-08-12,0,0,livestock_inspector,21.232667,79.052571,Maharashtra
LATUR,Latur,Aurangabad,Ausa,ausabudruk77,cattle,fmd,Foot-and-Mouth Disease,2024-08-12,0,0,panchayat_member,18.381394,76.467106,Maharashtra
LATUR,Latur,Aurangabad,Deoni,deonnagar97,cattle,lsd,Lumpy Skin Disease,2024-08-12,0,0,para_vet,18.382768,76.645537,Maharashtra
LATUR,Latur,Aurangabad,Nilanga,nilapeth77,goat,brucellosis,Brucellosis,2024-08-12,0,0,livestock_inspector,18.285242,76.489328,Maharashtra
JALGAON,Jalgaon,Nashik,Erandol,eranpeth2,buffalo,fmd,Foot-and-Mouth Disease,2024-08-12,0,0,para_vet,21.11287,75.691828,Maharashtra
JALGAON,Jalgaon,Nashik,Chopda,chopgaon12,buffalo,lsd,Lumpy Skin Disease,2024-08-12,0,0,panchayat_member,20.943048,75.661529,Maharashtra
JALGAON,Jalgaon,Nashik,Chopda,chopbudruk69,cattle,brucellosis,Brucellosis,2024-08-12,0,0,panchayat_member,20.932742,75.545431,Maharashtra
JALGAON,Jalgaon,Nashik,Yawal,yawapeth88,buffalo,brucellosis,Brucellosis,2024-08-12,0,0,livestock_inspector,21.126657,75.671207,Maharashtra
JALGAON,Jalgaon,Nashik,Bhusawal,bhuskhurd41,goat,brucellosis,Brucellosis,2024-08-12,0,0,livestock_inspector,21.144334,75.567551,Maharashtra
JALGAON,Jalgaon,Nashik,Chopda,chopnagar87,poultry,ai_h5n1,Avian Influenza (H5N1),2024-08-12,0,0,field_vet,20.880509,75.692019,Maharashtra
PUNE,Pune,Pune,Velhe,velhtarf20,goat,fmd,Foot-and-Mouth Disease,2024-08-19,0,0,farmer,18.406364,73.730246,Maharashtra
PUNE,Pune,Pune,Haveli,havepeth48,sheep,fmd,Foot-and-Mouth Disease,2024-08-19,0,0,panchayat_member,18.465025,73.976136,Maharashtra
PUNE,Pune,Pune,Ambegaon,ambenagar88,goat,ppr,Peste des Petits Ruminants,2024-08-19,0,0,para_vet,18.507559,73.74281,Maharashtra
PUNE,Pune,Pune,Velhe,velhnagar75,sheep,ppr,Peste des Petits Ruminants,2024-08-19,0,0,farmer,18.468031,73.890533,Maharashtra
PUNE,Pune,Pune,Ambegaon,ambetarf52,buffalo,brucellosis,Brucellosis,2024-08-19,0,0,field_vet,18.505619,73.878123,Maharashtra
PUNE,Pune,Pune,Bhor,bhorpeth2,poultry,ai_h5n1,Avian Influenza (H5N1),2024-08-19,0,0,para_vet,18.496856,73.747042,Maharashtra
AHMEDNAGAR,Ahmednagar,Nashik,Rahuri,rahupur8,buffalo,fmd,Foot-and-Mouth Disease,2024-08-19,0,0,para_vet,19.188945,74.740962,Maharashtra
AHMEDNAGAR,Ahmednagar,Nashik,Rahuri,rahutarf87,sheep,fmd,Foot-and-Mouth Disease,2024-08-19,0,0,panchayat_member,19.004487,74.770768,Maharashtra
AHMEDNAGAR,Ahmednagar,Nashik,Parner,parntarf54,goat,ppr,Peste des Petits Ruminants,2024-08-19,0,0,panchayat_member,19.116291,74.85267,Maharashtra
AHMEDNAGAR,Ahmednagar,Nashik,Sangamner,sangbudruk91,sheep,ppr,Peste des Petits Ruminants,2024-08-19,0,0,field_vet,19.126415,74.716637,Maharashtra
AHMEDNAGAR,Ahmednagar,Nashik,Kopargaon,kopawadi4,poultry,ai_h5n1,Avian Influenza (H5N1),2024-08-19,0,0,livestock_inspector,19.101995,74.896804,Maharashtra
NASHIK,Nashik,Nashik,Dindori,dindpeth40,sheep,ppr,Peste des Petits Ruminants,2024-08-19,0,0,field_vet,19.979961,73.686715,Maharashtra
NASHIK,Nashik,Nashik,Niphad,niphwadi89,cattle,brucellosis,Brucellosis,2024-08-19,0,0,livestock_inspector,20.140387,73.78312,Maharashtra
NASHIK,Nashik,Nashik,Igatpuri,igatwadi71,buffalo,brucellosis,Brucellosis,2024-08-19,0,0,field_vet,19.912871,73.904649,Maharashtra
KOLHAPUR,Kolhapur,Kolhapur,Radhanagari,radhbudruk53,cattle,fmd,Foot-and-Mouth Disease,2024-08-19,0,0,para_vet,16.811045,74.148022,Maharashtra
KOLHAPUR,Kolhapur,Kolhapur,Gaganbawada,gagawadi24,goat,fmd,Foot-and-Mouth Disease,2024-08-19,0,0,farmer,16.639634,74.130812,Maharashtra
KOLHAPUR,Kolhapur,Kolhapur,Karveer,karvpeth28,sheep,fmd,Foot-and-Mouth Disease,2024-08-19,0,0,field_vet,16.681073,74.329018,Maharashtra
KOLHAPUR,Kolhapur,Kolhapur,Panhala,panhwadi35,cattle,lsd,Lumpy Skin Disease,2024-08-19,0,0,livestock_inspector,16.576415,74.234344,Maharashtra
KOLHAPUR,Kolhapur,Kolhapur,Shirol,shirgaon67,sheep,ppr,Peste des Petits Ruminants,2024-08-19,0,0,para_vet,16.696848,74.297733,Maharashtra
KOLHAPUR,Kolhapur,Kolhapur,Radhanagari,radhnagar42,goat,brucellosis,Brucellosis,2024-08-19,0,0,farmer,16.605208,74.17613,Maharashtra
KOLHAPUR,Kolhapur,Kolhapur,Karveer,karvpeth89,poultry,ai_h5n1,Avian Influenza (H5N1),2024-08-19,0,0,panchayat_member,16.601498,74.324539,Maharashtra
SOLAPUR,Solapur,Pune,Pandharpur,pandtarf15,buffalo,fmd,Foot-and-Mouth Disease,2024-08-19,0,0,farmer,17.66686,75.776404,Maharashtra
SOLAPUR,Solapur,Pune,Barshi,barsgaon39,cattle,brucellosis,Brucellosis,2024-08-19,0,0,farmer,17.793281,76.044576,Maharashtra
SOLAPUR,Solapur,Pune,Akkalkot,akkanagar96,goat,brucellosis,Brucellosis,2024-08-19,0,0,farmer,17.739785,75.929369,Maharashtra
NAGPUR,Nagpur,Nagpur,Saoner,saonwadi39,goat,ppr,Peste des Petits Ruminants,2024-08-19,0,0,para_vet,21.060247,79.032671,Maharashtra
NAGPUR,Nagpur,Nagpur,Katol,katotarf20,cattle,brucellosis,Brucellosis,2024-08-19,0,0,para_vet,21.075296,79.205088,Maharashtra
LATUR,Latur,Aurangabad,Shirur Anantpal,shirnagar11,cattle,fmd,Foot-and-Mouth Disease,2024-08-19,0,0,farmer,18.535361,76.510717,Maharashtra
LATUR,Latur,Aurangabad,Shirur Anantpal,shirwadi41,sheep,fmd,Foot-and-Mouth Disease,2024-08-19,0,0,panchayat_member,18.428274,76.508449,Maharashtra
LATUR,Latur,Aurangabad,Chakur,chakbudruk51,buffalo,lsd,Lumpy Skin Disease,2024-08-19,0,0,para_vet,18.298457,76.435164,Maharashtra
LATUR,Latur,Aurangabad,Shirur Anantpal,shirkhurd63,sheep,ppr,Peste des Petits Ruminants,2024-08-19,0,0,livestock_inspector,18.454475,76.46923,Maharashtra
LATUR,Latur,Aurangabad,Deoni,deonnagar55,buffalo,brucellosis,Brucellosis,2024-08-19,0,0,field_vet,18.363292,76.506622,Maharashtra
LATUR,Latur,Aurangabad,Ausa,ausakhurd26,poultry,ai_h5n1,Avian Influenza (H5N1),2024-08-19,0,0,field_vet,18.305597,76.628946,Maharashtra
JALGAON,Jalgaon,Nashik,Yawal,yawawadi44,cattle,fmd,Foot-and-Mouth Disease,2024-08-19,0,0,farmer,20.949235,75.553957,Maharashtra
JALGAON,Jalgaon,Nashik,Pachora,pachbudruk71,buffalo,fmd,Foot-and-Mouth Disease,2024-08-19,0,0,livestock_inspector,21.044613,75.710291,Maharashtra
JALGAON,Jalgaon,Nashik,Bhusawal,bhusbudruk7,sheep,fmd,Foot-and-Mouth Disease,2024-08-19,0,0,livestock_inspector,21.054127,75.4151,Maharashtra
JALGAON,Jalgaon,Nashik,Pachora,pachpeth72,sheep,ppr,Peste des Petits Ruminants,2024-08-19,0,0,farmer,20.869626,75.689281,Maharashtra
PUNE,Pune,Pune,Baramati,barakhurd54,cattle,fmd,Foot-and-Mouth Disease,2024-08-26,0,0,para_vet,18.54227,73.834639,Maharashtra
PUNE,Pune,Pune,Bhor,bhorbudruk89,goat,fmd,Foot-and-Mouth Disease,2024-08-26,0,0,panchayat_member,18.643269,73.835719,Maharashtra
PUNE,Pune,Pune,Haveli,havetarf53,buffalo,lsd,Lumpy Skin Disease,2024-08-26,0,0,livestock_inspector,18.461404,73.930383,Maharashtra
PUNE,Pune,Pune,Bhor,bhorpur4,goat,ppr,Peste des Petits Ruminants,2024-08-26,0,0,panchayat_member,18.555484,73.888381,Maharashtra
PUNE,Pune,Pune,Haveli,havetarf11,sheep,ppr,Peste des Petits Ruminants,2024-08-26,0,0,livestock_inspector,18.410626,73.960541,Maharashtra
PUNE,Pune,Pune,Indapur,indapeth89,poultry,ai_h5n1,Avian Influenza (H5N1),2024-08-26,0,0,field_vet,18.630432,73.972976,Maharashtra
AHMEDNAGAR,Ahmednagar,Nashik,Kopargaon,kopawadi32,goat,fmd,Foot-and-Mouth Disease,2024-08-26,0,0,panchayat_member,19.106161,74.893149,Maharashtra
AHMEDNAGAR,Ahmednagar,Nashik,Rahuri,rahupur60,buffalo,lsd,Lumpy Skin Disease,2024-08-26,0,0,livestock_inspector,18.971932,74.748197,Maharashtra
AHMEDNAGAR,Ahmednagar,Nashik,Pathardi,pathgaon12,buffalo,brucellosis,Brucellosis,2024-08-26,0,0,farmer,19.156668,74.788222,Maharashtra
AHMEDNAGAR,Ahmednagar,Nashik,Shrirampur,shritarf73,poultry,ai_h5n1,Avian Influenza (H5N1),2024-08-26,0,0,para_vet,18.993437,74.641382,Maharashtra
NASHIK,Nashik,Nashik,Dindori,dindtarf5,goat,ppr,Peste des Petits Ruminants,2024-08-26,0,0,para_vet,20.112449,73.840099,Maharashtra
NASHIK,Nashik,Nashik,Trimbakeshwar,trimtarf48,goat,brucellosis,Brucellosis,2024-08-26,0,0,livestock_inspector,20.102379,73.867533,Maharashtra
KOLHAPUR,Kolhapur,Kolhapur,Panhala,panhwadi14,cattle,fmd,Foot-and-Mouth Disease,2024-08-26,0,0,panchayat_member,16.773919,74.281994,Maharashtra
KOLHAPUR,Kolhapur,Kolhapur,Panhala,panhnagar53,goat,ppr,Peste des Petits Ruminants,2024-08-26,0,0,farmer,16.655138,74.261425,Maharashtra
KOLHAPUR,Kolhapur,Kolhapur,Hatkanangle,hatkbudruk9,sheep,ppr,Peste des Petits Ruminants,2024-08-26,0,0,field_vet,16.645085,74.258298,Maharashtra
KOLHAPUR,Kolhapur,Kolhapur,Hatkanangle,hatkpeth61,buffalo,brucellosis,Brucellosis,2024-08-26,0,0,farmer,16.748696,74.237749,Maharashtra
SANGLI,Sangli,Kolhapur,Jath,jathtarf46,cattle,fmd,Foot-and-Mouth Disease,2024-08-26,0,0,farmer,16.993284,74.515638,Maharashtra
SANGLI,Sangli,Kolhapur,Miraj,miragaon43,poultry,ai_h5n1,Avian Influenza (H5N1),2024-08-26,0,0,livestock_inspector,16.969156,74.462431,Maharashtra
SOLAPUR,Solapur,Pune,Mangalvedhe,mangtarf99,buffalo,fmd,Foot-and-Mouth Disease,2024-08-26,0,0,livestock_inspector,17.711237,75.838196,Maharashtra
SOLAPUR,Solapur,Pune,Mangalvedhe,mangtarf71,goat,fmd,Foot-and-Mouth Disease,2024-08-26,0,0,field_vet,17.591216,76.039383,Maharashtra
SOLAPUR,Solapur,Pune,Karmala,karmtarf70,sheep,fmd,Foot-and-Mouth Disease,2024-08-26,0,0,livestock_inspector,17.525118,75.765098,Maharashtra
SOLAPUR,Solapur,Pune,Akkalkot,akkagaon97,goat,ppr,Peste des Petits Ruminants,2024-08-26,0,0,livestock_inspector,17.680237,75.784275,Maharashtra
SOLAPUR,Solapur,Pune,Karmala,karmpeth61,sheep,ppr,Peste des Petits Ruminants,2024-08-26,0,0,para_vet,17.794134,75.799517,Maharashtra
NAGPUR,Nagpur,Nagpur,Hingna,hingpur75,buffalo,brucellosis,Brucellosis,2024-08-26,0,0,farmer,21.222923,79.136464,Maharashtra
NAGPUR,Nagpur,Nagpur,Saoner,saonbudruk73,goat,brucellosis,Brucellosis,2024-08-26,0,0,field_vet,21.27135,79.219203,Maharashtra
LATUR,Latur,Aurangabad,Ausa,ausakhurd56,goat,fmd,Foot-and-Mouth Disease,2024-08-26,0,0,panchayat_member,18.37708,76.505838,Maharashtra
LATUR,Latur,Aurangabad,Shirur Anantpal,shirnagar71,buffalo,brucellosis,Brucellosis,2024-08-26,0,0,livestock_inspector,18.374214,76.478122,Maharashtra
JALGAON,Jalgaon,Nashik,Bhusawal,bhusgaon88,sheep,fmd,Foot-and-Mouth Disease,2024-08-26,0,0,panchayat_member,21.097129,75.50635,Maharashtra
JALGAON,Jalgaon,Nashik,Chopda,choppur65,buffalo,brucellosis,Brucellosis,2024-08-26,0,0,farmer,21.113134,75.495955,Maharashtra
JALGAON,Jalgaon,Nashik,Raver,ravepur85,goat,brucellosis,Brucellosis,2024-08-26,0,0,livestock_inspector,20.96863,75.46522,Maharashtra
JALGAON,Jalgaon,Nashik,Pachora,pachwadi44,poultry,ai_h5n1,Avian Influenza (H5N1),2024-08-26,0,0,farmer,21.147904,75.591263,Maharashtra
PUNE,Pune,Pune,Ambegaon,ambewadi83,buffalo,fmd,Foot-and-Mouth Disease,2024-09-02,0,0,field_vet,18.597045,73.741498,Maharashtra
PUNE,Pune,Pune,Haveli,havewadi9,goat,brucellosis,Brucellosis,2024-09-02,0,0,farmer,18.493775,73.864279,Maharashtra
AHMEDNAGAR,Ahmednagar,Nashik,Parner,parngaon36,goat,ppr,Peste des Petits Ruminants,2024-09-02,0,0,farmer,19.05964,74.697796,Maharashtra
AHMEDNAGAR,Ahmednagar,Nashik,Kopargaon,kopagaon63,sheep,ppr,Peste des Petits Ruminants,2024-09-02,0,0,para_vet,19.127891,74.651533,Maharashtra
AHMEDNAGAR,Ahmednagar,Nashik,Rahuri,rahugaon74,buffalo,brucellosis,Brucellosis,2024-09-02,0,0,field_vet,19.177971,74.603629,Maharashtra
NASHIK,Nashik,Nashik,Igatpuri,igatwadi50,buffalo,fmd,Foot-and-Mouth Disease,2024-09-02,0,0,livestock_inspector,19.892661,73.800591,Maharashtra
NASHIK,Nashik,Nashik,Niphad,niphwadi50,cattle,lsd,Lumpy Skin Disease,2024-09-02,0,0,para_vet,19.945961,73.757031,Maharashtra
NASHIK,Nashik,Nashik,Niphad,niphkhurd63,goat,ppr,Peste des Petits Ruminants,2024-09-02,0,0,livestock_inspector,19.875198,73.802166,Maharashtra
NASHIK,Nashik,Nashik,Niphad,niphkhurd10,goat,brucellosis,Brucellosis,2024-09-02,0,0,farmer,20.076938,73.786668,Maharashtra
KOLHAPUR,Kolhapur,Kolhapur,Hatkanangle,hatknagar42,sheep,fmd,Foot-and-Mouth Disease,2024-09-02,0,0,farmer,16.847756,74.26609,Maharashtra
KOLHAPUR,Kolhapur,Kolhapur,Shirol,shirpur90,buffalo,lsd,Lumpy Skin Disease,2024-09-02,0,0,field_vet,16.721022,74.224898,Maharashtra
KOLHAPUR,Kolhapur,Kolhapur,Panhala,panhpeth79,poultry,ai_h5n1,Avian Influenza (H5N1),2024-09-02,0,0,farmer,16.743157,74.328075,Maharashtra
SANGLI,Sangli,Kolhapur,Tasgaon,tasggaon20,goat,fmd,Foot-and-Mouth Disease,2024-09-02,0,0,livestock_inspector,16.851654,74.479428,Maharashtra
SANGLI,Sangli,Kolhapur,Shirala,shirtarf54,goat,ppr,Peste des Petits Ruminants,2024-09-02,0,0,para_vet,16.926526,74.701012,Maharashtra
SANGLI,Sangli,Kolhapur,Tasgaon,tasgnagar26,sheep,ppr,Peste des Petits Ruminants,2024-09-02,0,0,livestock_inspector,16.96981,74.453559,Maharashtra
SANGLI,Sangli,Kolhapur,Kadegaon,kadewadi36,goat,brucellosis,Brucellosis,2024-09-02,0,0,para_vet,16.735733,74.57116,Maharashtra
SANGLI,Sangli,Kolhapur,Walwa,walwpur82,poultry,ai_h5n1,Avian Influenza (H5N1),2024-09-02,0,0,panchayat_member,16.974073,74.604936,Maharashtra
SOLAPUR,Solapur,Pune,Pandharpur,pandwadi59,buffalo,brucellosis,Brucellosis,2024-09-02,0,0,livestock_inspector,17.741451,76.01866,Maharashtra
NAGPUR,Nagpur,Nagpur,Saoner,saonpeth80,sheep,fmd,Foot-and-Mouth Disease,2024-09-02,0,0,farmer,21.105471,78.99078,Maharashtra
NAGPUR,Nagpur,Nagpur,Umred,umrenagar36,sheep,ppr,Peste des Petits Ruminants,2024-09-02,0,0,farmer,21.014811,79.041768,Maharashtra
NAGPUR,Nagpur,Nagpur,Katol,katogaon11,goat,brucellosis,Brucellosis,2024-09-02,0,0,livestock_inspector,21.265184,79.024712,Maharashtra
NAGPUR,Nagpur,Nagpur,Umred,umrepur64,poultry,ai_h5n1,Avian Influenza (H5N1),2024-09-02,0,0,para_vet,21.258298,79.094406,Maharashtra
LATUR,Latur,Aurangabad,Renapur,renanagar57,cattle,fmd,Foot-and-Mouth Disease,2024-09-02,0,0,farmer,18.346255,76.429285,Maharashtra
LATUR,Latur,Aurangabad,Renapur,renakhurd62,cattle,lsd,Lumpy Skin Disease,2024-09-02,0,0,field_vet,18.550017,76.641325,Maharashtra
LATUR,Latur,Aurangabad,Renapur,renatarf24,cattle,brucellosis,Brucellosis,2024-09-02,0,0,para_vet,18.427546,76.420807,Maharashtra
JALGAON,Jalgaon,Nashik,Pachora,pachpur73,buffalo,fmd,Foot-and-Mouth Disease,2024-09-02,0,0,livestock_inspector,20.959305,75.446295,Maharashtra
JALGAON,Jalgaon,Nashik,Pachora,pachkhurd58,goat,fmd,Foot-and-Mouth Disease,2024-09-02,0,0,field_vet,20.885444,75.42911,Maharashtra
JALGAON,Jalgaon,Nashik,Yawal,yawakhurd3,sheep,fmd,Foot-and-Mouth Disease,2024-09-02,0,0,farmer,21.019224,75.546237,Maharashtra
PUNE,Pune,Pune,Bhor,bhornagar38,goat,fmd,Foot-and-Mouth Disease,2024-09-09,0,0,panchayat_member,18.517576,73.95354,Maharashtra
PUNE,Pune,Pune,Junnar,junnnagar23,buffalo,lsd,Lumpy Skin Disease,2024-09-09,0,0,livestock_inspector,18.642438,73.900136,Maharashtra
PUNE,Pune,Pune,Haveli,havepur41,buffalo,brucellosis,Brucellosis,2024-09-09,0,0,livestock_inspector,18.633895,73.747349,Maharashtra
AHMEDNAGAR,Ahmednagar,Nashik,Nevasa,nevatarf19,goat,fmd,Foot-and-Mouth Disease,2024-09-09,0,0,farmer,18.985885,74.682425,Maharashtra
AHMEDNAGAR,Ahmednagar,Nashik,Rahuri,rahupeth45,sheep,ppr,Peste des Petits Ruminants,2024-09-09,0,0,field_vet,19.152115,74.639704,Maharashtra
AHMEDNAGAR,Ahmednagar,Nashik,Sangamner,sangwadi96,cattle,brucellosis,Brucellosis,2024-09-09,0,0,farmer,19.011507,74.855045,Maharashtra
AHMEDNAGAR,Ahmednagar,Nashik,Shrirampur,shrigaon55,buffalo,brucellosis,Brucellosis,2024-09-09,0,0,farmer,18.968121,74.830408,Maharashtra
AHMEDNAGAR,Ahmednagar,Nashik,Rahuri,rahubudruk86,poultry,ai_h5n1,Avian Influenza (H5N1),2024-09-09,0,0,farmer,19.171165,74.832711,Maharashtra
